"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1785237195776790547","Tue Apr 30 09:21:37 +0000 2024","1","@Awilddingo1 Still in stock if you don't mind paying shipping https://t.co/PFgv9af5Be","1785238065771839895","","Awilddingo1","en","","0","1","0","https://twitter.com/TheGodzillaDude/status/1785238065771839895","1417224416","TheGodzillaDude"
"1786337172351856946","Fri May 03 10:09:05 +0000 2024","0","Which version did you watch the Godzilla Minus One?","1786337172351856946","","","en","Kathmandu Nepal","0","0","0","https://twitter.com/eigfisev/status/1786337172351856946","775907857107648512","eigfisev"
"1786307865969656173","Fri May 03 08:12:37 +0000 2024","0","There's tremendous beauty in this film. Hollywood please take note this is how Godzilla movie should be made. Just death destruction and an emotional core. Godzilla Minus One on Letterboxd https://t.co/BenYFj3VbH","1786307865969656173","","","en","","0","0","0","https://twitter.com/GeorgeBailey42/status/1786307865969656173","823499209","GeorgeBailey42"
"1786226379383513334","Fri May 03 02:48:49 +0000 2024","2","O FINAL ME DEIXOU EM PRANTOS My review of Godzilla Minus One on Letterboxd https://t.co/RLsc3110KY","1786226379383513334","","","en","noah kahan discography.","0","0","0","https://twitter.com/titansfilm/status/1786226379383513334","1359963996607111170","titansfilm"
"1785689900286705885","Wed May 01 15:17:03 +0000 2024","1","OBRA PRIMA My review of Godzilla Minus One (2023) on @letterboxd: https://t.co/KD4pPV8vSa","1785689900286705885","","","en","Recife, Brasil","0","0","0","https://twitter.com/walbinh0/status/1785689900286705885","3106036318","walbinh0"
"1785614782856310985","Wed May 01 10:18:34 +0000 2024","2","Anyone got the Godzilla Minus One subtitled movie?","1785614782856310985","","","en","im/him","0","2","0","https://twitter.com/oneofmyturns169/status/1785614782856310985","1696746599706173440","oneofmyturns169"
"1786056285818900624","Thu May 02 15:32:56 +0000 2024","22","This applies to Godzilla and Kaiju too","1786056285818900624","","","en","mothra’s daughter","0","1","2","https://twitter.com/AutistiKal/status/1786056285818900624","1683454739940356101","AutistiKal"
"1786218514661126263","Fri May 03 02:17:34 +0000 2024","18","All these Godzilla minus one content there is no hope for Southeast Asia . ","1786218514661126263","","","en","out of no where","0","3","0","https://twitter.com/kurosaki_sasori/status/1786218514661126263","1082840096385036288","kurosaki_sasori"
"1786219950723719246","Fri May 03 02:23:17 +0000 2024","42","i am so fucking happy i can finally pirate Godzilla Minus One in 4K fuck you Toho for only screening it in Japan! the rest of Asia exists too!","1786219950723719246","","","en","he/him","0","2","3","https://twitter.com/weeabob/status/1786219950723719246","29971417","weeabob"
"1785875441611337919","Thu May 02 03:34:19 +0000 2024","4","godzilla minus one has entered #them sites","1785875441611337919","","","en","antieverything ","0","2","0","https://twitter.com/KBthaburner_/status/1785875441611337919","1396640913309454337","KBthaburner_"
"1785854307008643561","Thu May 02 02:10:21 +0000 2024","0","SOMEONE PLEASE I WANNA WATCH GODZILLA MINUS ONE REEEEEEEEEEE","1785854307008643561","","","en","","0","2","0","https://twitter.com/RaiRaikiri/status/1785854307008643561","873631778644164608","RaiRaikiri"
"1786017159321206842","Thu May 02 12:57:28 +0000 2024","7","Godzilla minus one was pretty good","1786017159321206842","","","en","","0","2","0","https://twitter.com/RedOfX7/status/1786017159321206842","1675291671968243715","RedOfX7"
"1786225051064521098","Fri May 03 02:43:33 +0000 2024","2","GODZILLA MINUS ONE IS FUCKING AMAZING I FUCKING CRIED 10/10","1786225051064521098","","","en","","0","2","0","https://twitter.com/lessen_tertle/status/1786225051064521098","3238898126","lessen_tertle"
"1785839146663104745","Thu May 02 01:10:06 +0000 2024","6","que filme. My review of Godzilla Minus One on Letterboxd https://t.co/wCJIrpmjNl","1785839146663104745","","","en","","0","0","0","https://twitter.com/faceofthestorm/status/1785839146663104745","1665715699908575234","faceofthestorm"
"1784456789637120367","Sun Apr 28 05:37:06 +0000 2024","249","maybe this is what happened to Godzilla Minus One in Asia they forgor","1784456789637120367","","","en","Singapore","0","11","25","https://twitter.com/battleupsaber/status/1784456789637120367","1477303389394325504","battleupsaber"
"1786057842929160624","Thu May 02 15:39:07 +0000 2024","8","My review of Godzilla Minus one is on @letterboxd : https://t.co/baMMQoIH5J","1786057842929160624","","","en","","0","1","0","https://twitter.com/Amazinspidey616/status/1786057842929160624","1544838388754292736","Amazinspidey616"
"1786154536744202295","Thu May 02 22:47:50 +0000 2024","2","@heavenfish2 https://t.co/NkzJ5wrt6e yeah ","1786165732843098347","","heavenfish2","en","","0","1","0","https://twitter.com/PathFin90201366/status/1786165732843098347","1455523156215713794","PathFin90201366"
"1785932545148018804","Thu May 02 07:21:14 +0000 2024","11","Finally! Godzilla Minus One!","1785932545148018804","","","en","Philippines","0","2","0","https://twitter.com/NPahilga/status/1785932545148018804","3658740133","NPahilga"
"1785257846273433675","Tue Apr 30 10:40:13 +0000 2024","3","GODZILLA MINUS ONE MATTERS - REVIEW / VIDEO ESSAY - YouTube https://t.co/OeUwQnMoLV","1785257846273433675","","","en","兵庫県　西宮市","0","0","1","https://twitter.com/ShinichiKudo216/status/1785257846273433675","988115205375709185","ShinichiKudo216"
"1786314405266743470","Fri May 03 08:38:36 +0000 2024","0","Godzilla: Minus One is finally on the high seas.","1786314405266743470","","","en","Cape Town, South Africa","0","1","0","https://twitter.com/FayaLinden/status/1786314405266743470","258867619","FayaLinden"
